date,Open,High,Low,Close,Volume
2020-03-18 14:26:00,131.27,131.53,131.06,131.47,24182.0
2020-03-18 14:25:00,131.82,131.84,131.26,131.3,27250.0
2020-03-18 14:24:00,131.4548,131.88,131.45,131.855,56648.0
2020-03-18 14:23:00,131.69,131.69,131.24,131.37,33388.0
2020-03-18 14:22:00,132.08,132.12,131.71,131.71,44190.0
2020-03-18 14:21:00,131.9999,132.1099,131.85,132.085,25027.0
2020-03-18 14:20:00,132.16,132.22,131.72,131.91,36783.0
2020-03-18 14:19:00,132.29,132.35,132.0854,132.16,25752.0
2020-03-18 14:18:00,132.03,132.355,132.03,132.11,23170.0
2020-03-18 14:17:00,131.65,132.115,131.44,132.06,28429.0
2020-03-18 14:16:00,131.34,131.68,131.34,131.68,30197.0
2020-03-18 14:15:00,131.078,131.34,131.078,131.27,26257.0
2020-03-18 14:14:00,130.89,131.15,130.7355,131.15,24874.0
2020-03-18 14:13:00,131.0652,131.0652,130.6948,130.76,20418.0
2020-03-18 14:12:00,131.01,131.14,130.87,131.05,0.0
2020-03-18 14:11:00,131.455,131.51,130.9,131.0,17639.0
2020-03-18 14:10:00,131.4501,131.63,131.29,131.405,21046.0
2020-03-18 14:09:00,131.81,131.83,131.33,131.51,14452.0
2020-03-18 14:08:00,131.78,131.92,131.695,131.808,11793.0
2020-03-18 14:07:00,131.33,131.915,131.31,131.78,21742.0
2020-03-18 14:06:00,131.17,131.28,130.96,131.25,24428.0
2020-03-18 14:05:00,131.35,131.35,131.06,131.17,22258.0
2020-03-18 14:04:00,131.88,132.06,131.28,131.35,28685.0
2020-03-18 14:03:00,132.08,132.09,131.8,131.81,19056.0
2020-03-18 14:02:00,132.17,132.23,131.76,132.08,23683.0
2020-03-18 14:01:00,132.22,132.42,132.14,132.19,24321.0
2020-03-18 14:00:00,132.1,132.43,132.09,132.2,21216.0
2020-03-18 13:59:00,132.53,132.67,132.05,132.05,20461.0
2020-03-18 13:58:00,132.54,132.7499,132.4,132.7499,19834.0
2020-03-18 13:57:00,132.95,133.07,132.8,133.07,10783.0
2020-03-18 13:56:00,132.98,133.27,132.82,132.87,24548.0
2020-03-18 13:55:00,132.8893,133.506,132.8893,132.96,37494.0
2020-03-18 13:54:00,132.2001,132.86,132.2001,132.86,19348.0
2020-03-18 13:53:00,132.38,132.54,132.054,132.2578,25935.0
2020-03-18 13:52:00,132.27,132.585,132.1898,132.52,32022.0
2020-03-18 13:51:00,133.395,133.395,132.1301,132.235,49228.0
2020-03-18 13:50:00,132.93,133.49,132.51,133.43,24158.0
2020-03-18 13:49:00,132.925,133.13,132.75,132.79,22630.0
2020-03-18 13:48:00,132.6,133.165,132.6,132.98,41395.0
2020-03-18 13:47:00,132.642,132.8728,132.39,132.54,25284.0
2020-03-18 13:46:00,132.74,132.87,132.36,132.62,22704.0
2020-03-18 13:45:00,132.4,133.0,132.27,132.8,35444.0
2020-03-18 13:44:00,132.59,132.7,132.4,132.45,35105.0
2020-03-18 13:43:00,131.92,132.72,131.92,132.58,36045.0
2020-03-18 13:42:00,131.28,132.0,131.22,131.885,33524.0
2020-03-18 13:41:00,131.55,131.5928,131.21,131.31,19388.0
2020-03-18 13:40:00,132.11,132.12,131.66,131.66,35053.0
2020-03-18 13:39:00,131.38,132.21,131.3207,132.09,60377.0
2020-03-18 13:38:00,131.685,132.1,131.37,131.37,32050.0
2020-03-18 13:37:00,131.38,132.0,130.7021,131.71,37858.0
2020-03-18 13:36:00,130.88,131.4334,130.67,131.37,29437.0
2020-03-18 13:35:00,130.2011,130.95,129.88,130.95,63951.0
2020-03-18 13:34:00,130.54,130.65,130.01,130.21,31204.0
2020-03-18 13:33:00,131.31,131.35,130.64,130.66,28299.0
2020-03-18 13:32:00,131.69,131.81,131.29,131.42,19250.0
2020-03-18 13:31:00,131.69,131.815,131.545,131.735,34868.0
2020-03-18 13:30:00,131.4019,132.01,131.385,131.67,22202.0
2020-03-18 13:29:00,131.58,131.58,131.29,131.385,29709.0
2020-03-18 13:28:00,131.78,131.83,131.276,131.6414,23032.0
2020-03-18 13:27:00,131.955,131.96,131.58,131.73,23684.0
2020-03-18 13:26:00,131.94,132.1,131.81,131.955,23159.0
2020-03-18 13:25:00,131.6,131.93,131.58,131.885,23131.0
2020-03-18 13:24:00,131.15,131.51,130.89,131.5056,26380.0
2020-03-18 13:23:00,131.33,131.33,130.83,131.13,29758.0
2020-03-18 13:22:00,131.16,131.45,131.01,131.33,26395.0
2020-03-18 13:21:00,131.03,131.03,130.66,130.82,34029.0
2020-03-18 13:20:00,130.95,130.9731,130.65,130.872,22108.0
2020-03-18 13:19:00,130.84,131.28,130.84,131.16,37395.0
2020-03-18 13:18:00,130.2,130.78,130.1,130.615,26255.0
2020-03-18 13:17:00,130.6,130.87,130.2,130.2,41862.0
2020-03-18 13:16:00,130.23,130.69,130.23,130.6,34191.0
2020-03-18 13:15:00,130.6,130.82,130.23,130.3,27862.0
2020-03-18 13:14:00,130.775,130.93,130.5,130.59,36328.0
2020-03-18 13:13:00,130.635,131.36,130.57,130.92,44324.0
2020-03-18 13:12:00,130.69,130.81,130.31,130.58,62599.0
2020-03-18 12:57:00,130.94,130.945,130.82,130.82,4113.0
2020-03-18 12:56:00,131.04,131.37,130.87,130.93,25051.0
2020-03-18 12:55:00,131.11,131.25,130.88,131.02,27629.0
2020-03-18 12:54:00,130.8713,131.37,130.87,131.1591,35399.0
2020-03-18 12:53:00,130.71,130.97,130.63,130.82,30366.0
2020-03-18 12:52:00,130.38,130.96,130.285,130.79,40108.0
2020-03-18 12:51:00,130.29,130.5,130.11,130.365,23987.0
2020-03-18 12:50:00,130.29,130.46,130.16,130.275,24078.0
2020-03-18 12:49:00,130.565,130.77,130.24,130.24,32489.0
2020-03-18 12:48:00,130.68,130.77,130.44,130.51,18936.0
2020-03-18 12:47:00,131.05,131.22,130.62,130.645,24060.0
2020-03-18 12:46:00,131.34,131.34,130.86,131.08,27969.0
2020-03-18 12:45:00,130.86,131.43,130.785,131.27,26731.0
2020-03-18 12:44:00,130.78,130.86,130.46,130.86,19017.0
2020-03-18 12:43:00,130.39,130.865,130.39,130.81,21416.0
2020-03-18 12:42:00,130.7,130.99,130.35,130.35,22275.0
2020-03-18 12:41:00,131.19,131.225,130.61,130.72,26873.0
2020-03-18 12:40:00,131.01,131.3,130.96,131.225,23932.0
2020-03-18 12:39:00,130.89,131.3,130.85,131.02,24671.0
2020-03-18 12:38:00,130.8,131.03,130.755,130.85,34556.0
2020-03-18 12:37:00,130.9861,131.109,130.63,130.755,48812.0
2020-03-18 12:36:00,131.29,131.35,130.66,130.9,29990.0
2020-03-18 12:35:00,130.95,131.3,130.95,131.25,42052.0
2020-03-18 12:34:00,130.7,131.1441,130.7,130.99,17839.0
2020-03-18 12:33:00,130.53,130.879,130.477,130.72,23130.0
